,label,i,test
36739,4,36739,False
36740,5,36740,True
36741,6,36741,False
36742,1,36742,False
36743,1,36743,True
36744,5,36744,True
36745,8,36745,False
36746,2,36746,False
36747,5,36747,True
36748,7,36748,False
36749,6,36749,False
36750,1,36750,False
36751,7,36751,False
36752,7,36752,False
36753,0,36753,False
36754,5,36754,False
36755,2,36755,False
36756,9,36756,False
36757,6,36757,False
36758,9,36758,False
36759,3,36759,False
36760,1,36760,False
36761,0,36761,False
36762,3,36762,False
36763,8,36763,False
36764,2,36764,False
36765,7,36765,False
36766,3,36766,False
36767,0,36767,False
36768,7,36768,False
36769,9,36769,False
36770,0,36770,True
36771,9,36771,False
36772,9,36772,False
36773,7,36773,True
36774,1,36774,False
36775,1,36775,False
36776,5,36776,False
36777,3,36777,False
36778,4,36778,True
36779,0,36779,False
36780,9,36780,True
36781,8,36781,False
36782,3,36782,False
36783,2,36783,False
36784,3,36784,False
36785,6,36785,False
36786,4,36786,False
36787,3,36787,False
36788,0,36788,False
36789,1,36789,True
36790,1,36790,False
36791,7,36791,False
36792,3,36792,False
36793,7,36793,False
36794,3,36794,False
36795,8,36795,False
36796,3,36796,False
36797,5,36797,False
36798,6,36798,False
36799,7,36799,False
36800,7,36800,False
36801,0,36801,True
36802,1,36802,False
36803,1,36803,False
36804,1,36804,False
36805,7,36805,False
36806,6,36806,False
36807,5,36807,False
36808,4,36808,True
36809,6,36809,False
36810,4,36810,True
36811,7,36811,False
36812,3,36812,True
36813,7,36813,False
36814,2,36814,True
36815,2,36815,False
36816,2,36816,False
36817,1,36817,False
36818,3,36818,False
36819,9,36819,True
36820,4,36820,False
36821,7,36821,False
36822,9,36822,False
36823,0,36823,True
36824,9,36824,False
36825,1,36825,True
36826,7,36826,False
36827,4,36827,False
36828,3,36828,False
36829,4,36829,False
36830,3,36830,False
36831,0,36831,False
36832,2,36832,False
36833,4,36833,False
36834,7,36834,False
36835,4,36835,False
36836,8,36836,False
36837,6,36837,False
36838,0,36838,False
36839,4,36839,True
36840,8,36840,False
36841,1,36841,False
36842,4,36842,False
36843,7,36843,False
36844,1,36844,False
36845,7,36845,False
36846,3,36846,False
36847,9,36847,False
36848,1,36848,False
36849,9,36849,False
36850,7,36850,False
36851,4,36851,True
36852,1,36852,False
36853,2,36853,False
36854,4,36854,False
36855,4,36855,False
36856,2,36856,False
36857,9,36857,False
36858,4,36858,False
36859,6,36859,False
36860,1,36860,False
36861,7,36861,True
36862,4,36862,False
36863,5,36863,True
36864,3,36864,False
36865,1,36865,False
36866,9,36866,True
36867,0,36867,False
36868,6,36868,False
36869,3,36869,False
36870,6,36870,False
36871,0,36871,False
36872,4,36872,False
36873,8,36873,True
36874,9,36874,True
36875,5,36875,False
36876,6,36876,False
36877,4,36877,False
36878,9,36878,False
36879,8,36879,False
36880,6,36880,False
36881,2,36881,True
36882,4,36882,False
36883,1,36883,True
36884,0,36884,True
36885,0,36885,False
36886,2,36886,False
36887,1,36887,False
36888,1,36888,False
36889,5,36889,False
36890,4,36890,False
36891,6,36891,False
36892,7,36892,True
36893,0,36893,False
36894,1,36894,False
36895,5,36895,False
36896,4,36896,False
36897,1,36897,False
36898,1,36898,False
36899,4,36899,False
36900,3,36900,False
36901,3,36901,True
36902,1,36902,False
36903,4,36903,False
36904,0,36904,False
36905,6,36905,False
36906,0,36906,False
36907,8,36907,False
36908,3,36908,False
36909,9,36909,False
36910,9,36910,False
36911,3,36911,False
36912,7,36912,False
36913,6,36913,False
36914,0,36914,True
36915,5,36915,False
36916,7,36916,False
36917,6,36917,True
36918,9,36918,False
36919,1,36919,False
36920,7,36920,False
36921,2,36921,False
36922,9,36922,False
36923,8,36923,False
36924,6,36924,False
36925,3,36925,False
36926,7,36926,False
36927,9,36927,False
36928,8,36928,False
36929,3,36929,True
36930,8,36930,False
36931,1,36931,True
36932,9,36932,False
36933,1,36933,False
36934,1,36934,False
36935,0,36935,True
36936,2,36936,True
36937,1,36937,False
36938,3,36938,True
36939,6,36939,False
36940,6,36940,False
36941,0,36941,True
36942,9,36942,False
36943,5,36943,True
36944,0,36944,False
36945,8,36945,False
36946,2,36946,False
36947,5,36947,False
36948,8,36948,False
36949,9,36949,False
36950,2,36950,False
36951,1,36951,False
36952,1,36952,False
36953,6,36953,False
36954,5,36954,False
36955,8,36955,True
36956,4,36956,False
36957,3,36957,True
36958,4,36958,True
36959,1,36959,False
36960,2,36960,True
36961,0,36961,True
36962,6,36962,True
36963,7,36963,False
36964,9,36964,False
36965,1,36965,False
36966,6,36966,True
36967,9,36967,True
36968,9,36968,True
36969,8,36969,False
36970,9,36970,True
36971,4,36971,False
36972,2,36972,False
36973,3,36973,False
36974,6,36974,False
36975,7,36975,False
36976,6,36976,False
36977,4,36977,True
36978,6,36978,False
36979,6,36979,False
36980,8,36980,False
36981,9,36981,True
36982,7,36982,False
36983,4,36983,False
36984,9,36984,True
36985,1,36985,False
36986,2,36986,False
36987,7,36987,False
36988,9,36988,True
36989,1,36989,False
36990,6,36990,True
36991,7,36991,False
36992,5,36992,False
36993,6,36993,True
36994,8,36994,False
36995,2,36995,False
36996,8,36996,False
36997,4,36997,False
36998,9,36998,True
36999,8,36999,True
37000,2,37000,False
37001,7,37001,False
37002,1,37002,True
37003,4,37003,True
37004,0,37004,False
37005,4,37005,False
37006,6,37006,False
37007,2,37007,False
37008,7,37008,False
37009,5,37009,False
37010,7,37010,False
37011,1,37011,False
37012,8,37012,False
37013,1,37013,False
37014,5,37014,False
37015,9,37015,False
37016,3,37016,False
37017,2,37017,False
37018,0,37018,False
37019,6,37019,True
37020,6,37020,True
37021,0,37021,False
37022,4,37022,False
37023,5,37023,False
37024,2,37024,False
37025,1,37025,False
37026,2,37026,False
37027,3,37027,True
37028,0,37028,False
37029,2,37029,False
37030,5,37030,False
37031,1,37031,True
37032,2,37032,False
37033,9,37033,False
37034,4,37034,True
37035,8,37035,False
37036,7,37036,False
37037,7,37037,True
37038,1,37038,False
37039,5,37039,False
37040,5,37040,False
37041,3,37041,False
37042,5,37042,False
37043,2,37043,True
37044,2,37044,False
37045,2,37045,False
37046,1,37046,False
37047,5,37047,True
37048,3,37048,False
37049,4,37049,True
37050,4,37050,False
37051,9,37051,False
37052,2,37052,False
37053,6,37053,False
37054,1,37054,False
37055,7,37055,True
37056,4,37056,False
37057,4,37057,False
37058,4,37058,False
37059,3,37059,False
37060,6,37060,True
37061,3,37061,False
37062,4,37062,False
37063,0,37063,True
37064,5,37064,False
37065,5,37065,False
37066,5,37066,False
37067,7,37067,False
37068,5,37068,False
37069,6,37069,False
37070,1,37070,False
37071,1,37071,False
37072,7,37072,False
37073,6,37073,False
37074,9,37074,False
37075,1,37075,False
37076,0,37076,False
37077,4,37077,False
37078,5,37078,True
37079,3,37079,False
37080,5,37080,False
37081,5,37081,False
37082,9,37082,True
37083,4,37083,False
37084,7,37084,False
37085,7,37085,False
37086,4,37086,False
37087,1,37087,False
37088,1,37088,False
37089,3,37089,False
37090,3,37090,True
37091,9,37091,False
37092,0,37092,False
37093,8,37093,True
37094,3,37094,True
37095,7,37095,True
37096,9,37096,False
37097,5,37097,False
37098,2,37098,False
37099,6,37099,False
37100,7,37100,False
37101,7,37101,False
37102,6,37102,False
37103,0,37103,True
37104,1,37104,False
37105,9,37105,False
37106,2,37106,False
37107,2,37107,False
37108,5,37108,False
37109,9,37109,False
37110,8,37110,False
37111,9,37111,True
37112,0,37112,False
37113,6,37113,False
37114,1,37114,False
37115,2,37115,False
37116,9,37116,False
37117,6,37117,False
37118,6,37118,False
37119,4,37119,False
37120,9,37120,False
37121,4,37121,True
37122,2,37122,False
37123,7,37123,False
37124,7,37124,False
37125,7,37125,False
37126,4,37126,True
37127,1,37127,False
37128,1,37128,False
37129,4,37129,False
37130,3,37130,False
37131,3,37131,True
37132,4,37132,True
37133,2,37133,True
37134,7,37134,False
37135,4,37135,False
37136,0,37136,False
37137,8,37137,False
37138,4,37138,False
37139,7,37139,False
37140,4,37140,False
37141,0,37141,False
37142,5,37142,False
37143,6,37143,True
37144,7,37144,True
37145,8,37145,True
37146,9,37146,False
37147,8,37147,False
37148,4,37148,False
37149,8,37149,False
37150,0,37150,False
37151,4,37151,False
37152,2,37152,False
37153,2,37153,False
37154,5,37154,False
37155,3,37155,True
37156,0,37156,False
37157,2,37157,False
37158,4,37158,False
37159,2,37159,True
37160,4,37160,False
37161,8,37161,False
37162,1,37162,False
37163,7,37163,True
37164,9,37164,False
37165,7,37165,False
37166,9,37166,False
37167,7,37167,False
37168,9,37168,True
37169,8,37169,False
37170,3,37170,False
37171,0,37171,False
37172,0,37172,False
37173,0,37173,False
37174,7,37174,True
37175,4,37175,False
37176,7,37176,True
37177,5,37177,False
37178,5,37178,False
37179,1,37179,False
37180,9,37180,False
37181,3,37181,False
37182,1,37182,False
37183,6,37183,False
37184,2,37184,False
37185,1,37185,False
37186,8,37186,False
37187,7,37187,False
37188,5,37188,False
37189,2,37189,False
37190,8,37190,False
37191,2,37191,False
37192,7,37192,False
37193,4,37193,False
37194,0,37194,False
37195,2,37195,False
37196,0,37196,True
37197,5,37197,False
37198,1,37198,False
37199,9,37199,True
37200,7,37200,False
37201,0,37201,False
37202,9,37202,False
37203,1,37203,False
37204,3,37204,False
37205,7,37205,False
37206,2,37206,False
37207,0,37207,False
37208,7,37208,False
37209,4,37209,False
37210,8,37210,False
37211,9,37211,False
37212,1,37212,False
37213,2,37213,False
37214,9,37214,False
37215,0,37215,False
37216,9,37216,False
37217,4,37217,False
37218,8,37218,False
37219,9,37219,True
37220,6,37220,False
37221,2,37221,False
37222,0,37222,True
37223,6,37223,False
37224,1,37224,False
37225,1,37225,False
37226,2,37226,False
37227,5,37227,False
37228,9,37228,False
37229,1,37229,False
37230,7,37230,True
37231,9,37231,False
37232,0,37232,False
37233,4,37233,True
37234,3,37234,True
37235,0,37235,False
37236,9,37236,False
37237,8,37237,False
37238,1,37238,False
37239,3,37239,False
37240,5,37240,True
37241,2,37241,False
37242,6,37242,False
37243,4,37243,True
37244,7,37244,False
37245,9,37245,False
37246,6,37246,False
37247,9,37247,False
37248,2,37248,False
37249,7,37249,False
37250,5,37250,True
37251,8,37251,False
37252,7,37252,False
37253,5,37253,False
37254,8,37254,False
37255,4,37255,False
37256,3,37256,False
37257,3,37257,False
37258,1,37258,False
37259,9,37259,False
37260,1,37260,True
37261,8,37261,True
37262,7,37262,False
37263,3,37263,False
37264,4,37264,False
37265,1,37265,False
37266,3,37266,False
37267,3,37267,False
37268,7,37268,True
37269,1,37269,False
37270,9,37270,False
37271,1,37271,False
37272,8,37272,False
37273,3,37273,False
37274,5,37274,True
37275,8,37275,False
37276,3,37276,True
37277,1,37277,False
37278,7,37278,False
37279,1,37279,False
37280,6,37280,True
37281,8,37281,False
37282,7,37282,False
37283,1,37283,True
37284,0,37284,True
37285,9,37285,False
37286,9,37286,False
37287,2,37287,True
37288,6,37288,False
37289,3,37289,False
37290,0,37290,False
37291,1,37291,False
37292,6,37292,True
37293,5,37293,True
37294,5,37294,False
37295,4,37295,True
37296,7,37296,True
37297,1,37297,False
37298,4,37298,True
37299,4,37299,False
37300,7,37300,False
37301,2,37301,False
37302,9,37302,False
37303,5,37303,False
37304,3,37304,False
37305,6,37305,True
37306,4,37306,False
37307,0,37307,False
37308,4,37308,False
37309,4,37309,False
37310,3,37310,False
37311,4,37311,False
37312,6,37312,False
37313,0,37313,False
37314,9,37314,False
37315,6,37315,False
37316,4,37316,False
37317,6,37317,False
37318,3,37318,False
37319,3,37319,False
37320,9,37320,True
37321,0,37321,False
37322,3,37322,False
37323,7,37323,False
37324,4,37324,True
37325,7,37325,False
37326,7,37326,False
37327,7,37327,False
37328,1,37328,True
37329,4,37329,False
37330,9,37330,True
37331,9,37331,False
37332,2,37332,False
37333,6,37333,False
37334,3,37334,False
37335,9,37335,False
37336,3,37336,True
37337,8,37337,False
37338,5,37338,False
37339,2,37339,False
37340,1,37340,True
37341,6,37341,False
37342,6,37342,False
37343,5,37343,False
37344,5,37344,False
37345,4,37345,False
37346,1,37346,True
37347,4,37347,False
37348,6,37348,False
37349,1,37349,False
37350,7,37350,False
37351,3,37351,False
37352,9,37352,False
37353,7,37353,False
37354,0,37354,True
37355,9,37355,False
37356,9,37356,False
37357,2,37357,False
37358,1,37358,False
37359,0,37359,False
37360,5,37360,True
37361,5,37361,False
37362,9,37362,False
37363,5,37363,False
37364,4,37364,False
37365,8,37365,False
37366,5,37366,True
37367,9,37367,False
37368,4,37368,False
37369,0,37369,False
37370,2,37370,False
37371,0,37371,False
37372,6,37372,True
37373,6,37373,False
37374,4,37374,False
37375,2,37375,False
37376,2,37376,False
37377,6,37377,False
37378,8,37378,False
37379,1,37379,False
37380,1,37380,False
37381,9,37381,True
37382,3,37382,False
37383,6,37383,False
37384,6,37384,True
37385,1,37385,False
37386,8,37386,False
37387,6,37387,True
37388,5,37388,True
37389,8,37389,False
37390,0,37390,False
37391,0,37391,True
37392,4,37392,False
37393,6,37393,False
37394,9,37394,True
37395,7,37395,False
37396,9,37396,False
37397,3,37397,False
37398,0,37398,False
37399,1,37399,False
37400,1,37400,False
37401,1,37401,False
37402,5,37402,False
37403,4,37403,False
37404,2,37404,False
37405,1,37405,False
37406,4,37406,True
37407,1,37407,False
37408,3,37408,True
37409,0,37409,False
37410,0,37410,False
37411,5,37411,False
37412,3,37412,False
37413,3,37413,True
37414,4,37414,False
37415,2,37415,False
37416,1,37416,False
37417,2,37417,False
37418,3,37418,False
37419,7,37419,False
37420,2,37420,True
37421,4,37421,False
37422,7,37422,False
37423,2,37423,True
37424,4,37424,False
37425,6,37425,True
37426,8,37426,False
37427,7,37427,False
37428,3,37428,False
37429,5,37429,False
37430,0,37430,True
37431,7,37431,False
37432,9,37432,False
37433,3,37433,False
37434,5,37434,False
37435,9,37435,False
37436,7,37436,False
37437,4,37437,True
37438,4,37438,True
37439,0,37439,False
37440,4,37440,False
37441,2,37441,False
37442,1,37442,False
37443,4,37443,True
37444,1,37444,True
37445,3,37445,True
37446,3,37446,False
37447,2,37447,False
37448,4,37448,False
37449,0,37449,True
37450,6,37450,False
37451,6,37451,False
37452,6,37452,False
37453,2,37453,False
37454,8,37454,False
37455,9,37455,False
37456,1,37456,False
37457,7,37457,True
37458,1,37458,True
37459,3,37459,False
37460,6,37460,False
37461,0,37461,False
37462,7,37462,False
37463,3,37463,False
37464,5,37464,False
37465,5,37465,False
37466,1,37466,False
37467,3,37467,False
37468,7,37468,False
37469,0,37469,False
37470,8,37470,False
37471,6,37471,True
37472,4,37472,True
37473,7,37473,False
37474,3,37474,False
37475,0,37475,False
37476,2,37476,False
37477,4,37477,False
37478,5,37478,False
37479,2,37479,False
37480,2,37480,True
37481,1,37481,False
37482,2,37482,False
37483,2,37483,False
37484,1,37484,False
37485,8,37485,False
37486,7,37486,False
37487,8,37487,False
37488,6,37488,False
37489,5,37489,False
37490,6,37490,False
37491,0,37491,False
37492,0,37492,False
37493,4,37493,False
37494,7,37494,False
37495,5,37495,False
37496,2,37496,True
37497,0,37497,False
37498,8,37498,False
37499,6,37499,False
37500,9,37500,True
37501,0,37501,False
37502,1,37502,False
37503,7,37503,False
37504,9,37504,False
37505,6,37505,True
37506,1,37506,False
37507,7,37507,False
37508,0,37508,False
37509,9,37509,True
37510,3,37510,False
37511,4,37511,False
37512,2,37512,True
37513,7,37513,True
37514,0,37514,True
37515,4,37515,True
37516,7,37516,True
37517,1,37517,False
37518,6,37518,False
37519,9,37519,False
37520,1,37520,False
37521,7,37521,False
37522,8,37522,True
37523,9,37523,False
37524,8,37524,False
37525,9,37525,False
37526,1,37526,False
37527,4,37527,True
37528,2,37528,True
37529,2,37529,False
37530,1,37530,True
37531,2,37531,False
37532,3,37532,False
37533,7,37533,False
37534,4,37534,False
37535,8,37535,False
37536,6,37536,False
37537,7,37537,False
37538,3,37538,False
37539,3,37539,False
37540,2,37540,False
37541,1,37541,False
37542,9,37542,True
37543,5,37543,False
37544,7,37544,True
37545,6,37545,False
37546,1,37546,False
37547,8,37547,True
37548,2,37548,True
37549,9,37549,False
37550,2,37550,False
37551,8,37551,True
37552,5,37552,False
37553,7,37553,False
37554,0,37554,True
37555,4,37555,False
37556,2,37556,False
37557,6,37557,False
37558,8,37558,False
37559,8,37559,False
37560,8,37560,False
37561,0,37561,False
37562,6,37562,False
37563,0,37563,False
37564,7,37564,False
37565,9,37565,False
37566,7,37566,False
37567,7,37567,True
37568,8,37568,False
37569,3,37569,False
37570,9,37570,False
37571,1,37571,False
37572,6,37572,False
37573,0,37573,False
37574,7,37574,False
37575,3,37575,False
37576,2,37576,False
37577,5,37577,True
37578,4,37578,False
37579,3,37579,False
37580,4,37580,False
37581,7,37581,True
37582,0,37582,False
37583,3,37583,False
37584,4,37584,False
37585,1,37585,False
37586,2,37586,False
37587,5,37587,False
37588,6,37588,False
37589,3,37589,True
37590,4,37590,False
37591,4,37591,False
37592,9,37592,True
37593,7,37593,False
37594,4,37594,False
37595,7,37595,False
37596,5,37596,False
37597,0,37597,False
37598,5,37598,False
37599,6,37599,False
37600,3,37600,False
37601,8,37601,False
37602,0,37602,False
37603,0,37603,True
37604,6,37604,True
37605,3,37605,False
37606,6,37606,False
37607,0,37607,False
37608,8,37608,True
37609,2,37609,False
37610,9,37610,True
37611,7,37611,True
37612,5,37612,False
37613,1,37613,False
